#  Table f160w.IR.fits[1]  Fri 11:54:47 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 9188          10887.     5.021663E-5
 9189          10888.     5.021832E-5
 9190          10889.     5.022000E-5
 9191          10890.     5.022169E-5
 9192          10891.     5.022341E-5
 9193          10892.     5.022515E-5
 9194          10893.     5.022685E-5
 9195          10894.     5.022859E-5
 9196          10895.     5.023030E-5
 9197          10896.     5.023204E-5
 9198          10897.     5.023377E-5
 9199          10898.     5.023549E-5
 9200          10899.     5.023719E-5
 9201          10900.     5.023892E-5
 9202          10901.     5.024067E-5
 9203          10902.     5.024240E-5
 9204          10903.     5.024415E-5
 9205          10904.     5.024588E-5
 9206          10905.     5.024763E-5
 9207          10906.     5.024937E-5
 9208          10907.     5.025112E-5
 9209          10908.     5.025285E-5
 9210          10909.     5.025460E-5
 9211          10910.     5.025635E-5
 9212          10911.     5.025814E-5
 9213          10912.     5.025992E-5
 9214          10913.     5.026168E-5
 9215          10914.     5.026347E-5
 9216          10915.     5.026524E-5
 9217          10916.     5.026703E-5
 9218          10917.     5.026881E-5
 9219          10918.     5.027057E-5
 9220          10919.     5.027237E-5
 9221          10920.     5.027415E-5
 9222          10921.     5.027596E-5
 9223          10922.     5.027776E-5
 9224          10923.     5.027957E-5
 9225          10924.     5.028138E-5
 9226          10925.     5.028320E-5
 9227          10926.     5.028501E-5
 9228          10927.     5.028682E-5
 9229          10928.     5.028864E-5
 9230          10929.     5.029045E-5
 9231          10930.     5.029225E-5
 9232          10931.     5.029409E-5
 9233          10932.     5.029594E-5
 9234          10933.     5.029780E-5
 9235          10934.     5.029964E-5
 9236          10935.     5.030150E-5
 9237          10936.     5.030335E-5
 9238          10937.     5.030520E-5
 9239          10938.     5.030704E-5
 9240          10939.     5.030888E-5
 9241          10940.     5.031074E-5
 9242          10941.     5.031263E-5
 9243          10942.     5.031452E-5
 9244          10943.     5.031639E-5
 9245          10944.     5.031829E-5
 9246          10945.     5.032016E-5
 9247          10946.     5.032204E-5
 9248          10947.     5.032393E-5
 9249          10948.     5.032579E-5
 9250          10949.     5.032768E-5
 9251          10950.     5.032955E-5
 9252          10951.     5.033147E-5
 9253          10952.     5.033337E-5
 9254          10953.     5.033529E-5
 9255          10954.     5.033718E-5
 9256          10955.     5.033909E-5
 9257          10956.     5.034101E-5
 9258          10957.     5.034291E-5
 9259          10958.     5.034485E-5
 9260          10959.     5.034675E-5
 9261          10960.     5.034865E-5
 9262          10961.     5.035061E-5
 9263          10962.     5.035257E-5
 9264          10963.     5.035451E-5
 9265          10964.     5.035646E-5
 9266          10965.     5.035842E-5
 9267          10966.     5.036037E-5
 9268          10967.     5.036233E-5
 9269          10968.     5.036429E-5
 9270          10969.     5.036624E-5
 9271          10970.     5.036819E-5
 9272          10971.     5.037451E-5
 9273          10972.     5.038082E-5
 9274          10973.     5.038716E-5
 9275          10974.     5.039347E-5
 9276          10975.     5.039979E-5
 9277          10976.     5.040610E-5
 9278          10977.     5.041243E-5
 9279          10978.     5.041876E-5
 9280          10979.     5.042508E-5
 9281          10980.     5.043140E-5
 9282          10981.     5.043343E-5
 9283          10982.     5.043546E-5
 9284          10983.     5.043753E-5
 9285          10984.     5.043956E-5
 9286          10985.     5.044159E-5
 9287          10986.     5.044364E-5
 9288          10987.     5.044566E-5
 9289          10988.     5.044771E-5
 9290          10989.     5.044973E-5
 9291          10990.     5.045177E-5
 9292          10991.     5.045281E-5
 9293          10992.     5.045385E-5
 9294          10993.     5.045489E-5
 9295          10994.     5.045596E-5
 9296          10995.     5.045700E-5
 9297          10996.     5.045805E-5
 9298          10997.     5.045909E-5
 9299          10998.     5.046013E-5
 9300          10999.     5.046117E-5
 9301          11000.     5.046222E-5
 9302          11001.     5.046388E-5
 9303          11002.     5.046553E-5
 9304          11003.     5.046719E-5
 9305          11004.     5.046886E-5
 9306          11005.     5.047052E-5
 9307          11006.     5.047217E-5
 9308          11007.     5.047383E-5
 9309          11008.     5.047551E-5
 9310          11009.     5.047716E-5
 9311          11010.     5.047881E-5
 9312          11011.     5.048047E-5
 9313          11012.     5.048213E-5
 9314          11013.     5.048380E-5
 9315          11014.     5.048547E-5
 9316          11015.     5.048712E-5
 9317          11016.     5.048879E-5
 9318          11017.     5.049044E-5
 9319          11018.     5.049210E-5
 9320          11019.     5.049376E-5
 9321          11020.     5.049542E-5
 9322          11021.     5.049708E-5
 9323          11022.     5.049875E-5
 9324          11023.     5.050042E-5
 9325          11024.     5.050206E-5
 9326          11025.     5.050373E-5
 9327          11026.     5.050539E-5
 9328          11027.     5.050705E-5
 9329          11028.     5.050872E-5
 9330          11029.     5.051037E-5
 9331          11030.     5.051203E-5
 9332          11031.     5.051369E-5
 9333          11032.     5.051536E-5
 9334          11033.     5.051702E-5
 9335          11034.     5.051868E-5
 9336          11035.     5.052034E-5
 9337          11036.     5.052201E-5
 9338          11037.     5.052367E-5
 9339          11038.     5.052532E-5
 9340          11039.     5.052699E-5
 9341          11040.     5.052865E-5
 9342          11041.     5.053031E-5
 9343          11042.     5.053197E-5
 9344          11043.     5.053364E-5
 9345          11044.     5.053528E-5
 9346          11045.     5.053696E-5
 9347          11046.     5.053862E-5
 9348          11047.     5.054028E-5
 9349          11048.     5.054194E-5
 9350          11049.     5.054360E-5
 9351          11050.     5.054527E-5
 9352          11051.     5.054693E-5
 9353          11052.     5.054860E-5
 9354          11053.     5.055025E-5
 9355          11054.     5.055191E-5
 9356          11055.     5.055356E-5
 9357          11056.     5.055523E-5
 9358          11057.     5.055691E-5
 9359          11058.     5.055856E-5
 9360          11059.     5.056024E-5
 9361          11060.     5.056188E-5
 9362          11061.     5.056789E-5
 9363          11062.     5.057389E-5
 9364          11063.     5.057990E-5
 9365          11064.     5.058591E-5
 9366          11065.     5.059190E-5
 9367          11066.     5.059792E-5
 9368          11067.     5.060391E-5
 9369          11068.     5.060993E-5
 9370          11069.     5.061592E-5
 9371          11070.     5.062192E-5
 9372          11071.     5.062358E-5
 9373          11072.     5.062525E-5
 9374          11073.     5.062692E-5
 9375          11074.     5.062859E-5
 9376          11075.     5.063027E-5
 9377          11076.     5.063192E-5
 9378          11077.     5.063359E-5
 9379          11078.     5.063525E-5
 9380          11079.     5.063692E-5
 9381          11080.     5.063858E-5
 9382          11081.     5.064024E-5
 9383          11082.     5.064191E-5
 9384          11083.     5.064356E-5
 9385          11084.     5.064525E-5
 9386          11085.     5.064689E-5
 9387          11086.     5.064856E-5
 9388          11087.     5.065022E-5
 9389          11088.     5.065189E-5
 9390          11089.     5.065356E-5
 9391          11090.     5.065522E-5
 9392          11091.     5.065689E-5
 9393          11092.     5.065855E-5
 9394          11093.     5.066022E-5
 9395          11094.     5.066188E-5
 9396          11095.     5.066354E-5
 9397          11096.     5.066522E-5
 9398          11097.     5.066687E-5
 9399          11098.     5.066855E-5
 9400          11099.     5.067022E-5
 9401          11100.     5.067188E-5
 9402          11101.     5.067354E-5
 9403          11102.     5.067521E-5
 9404          11103.     5.067687E-5
 9405          11104.     5.067854E-5
 9406          11105.     5.068020E-5
 9407          11106.     5.068186E-5
 9408          11107.     5.068352E-5
 9409          11108.     5.068519E-5
 9410          11109.     5.068686E-5
 9411          11110.     5.068853E-5
 9412          11111.     5.069019E-5
 9413          11112.     5.069186E-5
 9414          11113.     5.069354E-5
 9415          11114.     5.069520E-5
 9416          11115.     5.069685E-5
 9417          11116.     5.069853E-5
 9418          11117.     5.070020E-5
 9419          11118.     5.070187E-5
 9420          11119.     5.070354E-5
 9421          11120.     5.070521E-5
 9422          11121.     5.070687E-5
 9423          11122.     5.070854E-5
 9424          11123.     5.071020E-5
 9425          11124.     5.071186E-5
 9426          11125.     5.071351E-5
 9427          11126.     5.071519E-5
 9428          11127.     5.071687E-5
 9429          11128.     5.071853E-5
 9430          11129.     5.072018E-5
 9431          11130.     5.072185E-5
 9432          11131.     5.072351E-5
 9433          11132.     5.072518E-5
 9434          11133.     5.072685E-5
 9435          11134.     5.072851E-5
 9436          11135.     5.073018E-5
 9437          11136.     5.073186E-5
 9438          11137.     5.073353E-5
 9439          11138.     5.073518E-5
 9440          11139.     5.073686E-5
 9441          11140.     5.073853E-5
 9442          11141.     5.074457E-5
 9443          11142.     5.075057E-5
 9444          11143.     5.075659E-5
 9445          11144.     5.076262E-5
 9446          11145.     5.076865E-5
 9447          11146.     5.077465E-5
 9448          11147.     5.078067E-5
 9449          11148.     5.078668E-5
 9450          11149.     5.079272E-5
 9451          11150.     5.079874E-5
 9452          11151.     5.080040E-5
 9453          11152.     5.080206E-5
 9454          11153.     5.080372E-5
 9455          11154.     5.080540E-5
 9456          11155.     5.080706E-5
 9457          11156.     5.080874E-5
 9458          11157.     5.081039E-5
 9459          11158.     5.081208E-5
 9460          11159.     5.081376E-5
 9461          11160.     5.081544E-5
 9462          11161.     5.081709E-5
 9463          11162.     5.081876E-5
 9464          11163.     5.082043E-5
 9465          11164.     5.082210E-5
 9466          11165.     5.082376E-5
 9467          11166.     5.082543E-5
 9468          11167.     5.082710E-5
 9469          11168.     5.082879E-5
 9470          11169.     5.083046E-5
 9471          11170.     5.083212E-5
 9472          11171.     5.083381E-5
 9473          11172.     5.083547E-5
 9474          11173.     5.083713E-5
 9475          11174.     5.083880E-5
 9476          11175.     5.084046E-5
 9477          11176.     5.084213E-5
 9478          11177.     5.084381E-5
 9479          11178.     5.084546E-5
 9480          11179.     5.084713E-5
 9481          11180.     5.084882E-5
 9482          11181.     5.085048E-5
 9483          11182.     5.085215E-5
 9484          11183.     5.085384E-5
 9485          11184.     5.085551E-5
 9486          11185.     5.085717E-5
 9487          11186.     5.085885E-5
 9488          11187.     5.086051E-5
 9489          11188.     5.086219E-5
 9490          11189.     5.086384E-5
 9491          11190.     5.086552E-5
 9492          11191.     5.086718E-5
 9493          11192.     5.086886E-5
 9494          11193.     5.087053E-5
 9495          11194.     5.087222E-5
 9496          11195.     5.087388E-5
 9497          11196.     5.087555E-5
 9498          11197.     5.087722E-5
 9499          11198.     5.087889E-5
 9500          11199.     5.088056E-5
 9501          11200.     5.088223E-5
 9502          11201.     5.088852E-5
 9503          11202.     5.089481E-5
 9504          11203.     5.090113E-5
 9505          11204.     5.090742E-5
 9506          11205.     5.091370E-5
 9507          11206.     5.092000E-5
 9508          11207.     5.092632E-5
 9509          11208.     5.093261E-5
 9510          11209.     5.093891E-5
 9511          11210.     5.094522E-5
 9512          11211.     5.094715E-5
 9513          11212.     5.094908E-5
 9514          11213.     5.095103E-5
 9515          11214.     5.095297E-5
 9516          11215.     5.095491E-5
 9517          11216.     5.095686E-5
 9518          11217.     5.095878E-5
 9519          11218.     5.096073E-5
 9520          11219.     5.096266E-5
 9521          11220.     5.096462E-5
 9522          11221.     5.096655E-5
 9523          11222.     5.096849E-5
 9524          11223.     5.097042E-5
 9525          11224.     5.097236E-5
 9526          11225.     5.097430E-5
 9527          11226.     5.097625E-5
 9528          11227.     5.097818E-5
 9529          11228.     5.098012E-5
 9530          11229.     5.098205E-5
 9531          11230.     5.098400E-5
 9532          11231.     5.098593E-5
 9533          11232.     5.098787E-5
 9534          11233.     5.098982E-5
 9535          11234.     5.099176E-5
 9536          11235.     5.099370E-5
 9537          11236.     5.099564E-5
 9538          11237.     5.099758E-5
 9539          11238.     5.099952E-5
 9540          11239.     5.100146E-5
 9541          11240.     5.100340E-5
 9542          11241.     5.100535E-5
 9543          11242.     5.100727E-5
 9544          11243.     5.100922E-5
 9545          11244.     5.101116E-5
 9546          11245.     5.101310E-5
 9547          11246.     5.101505E-5
 9548          11247.     5.101698E-5
 9549          11248.     5.101893E-5
 9550          11249.     5.102086E-5
 9551          11250.     5.102281E-5
 9552          11251.     5.102474E-5
 9553          11252.     5.102668E-5
 9554          11253.     5.102862E-5
 9555          11254.     5.103057E-5
 9556          11255.     5.103251E-5
 9557          11256.     5.103445E-5
 9558          11257.     5.103639E-5
 9559          11258.     5.103834E-5
 9560          11259.     5.104026E-5
 9561          11260.     5.104220E-5
 9562          11261.     5.104416E-5
 9563          11262.     5.104610E-5
 9564          11263.     5.104803E-5
 9565          11264.     5.104999E-5
 9566          11265.     5.105191E-5
 9567          11266.     5.105386E-5
 9568          11267.     5.105581E-5
 9569          11268.     5.105775E-5
 9570          11269.     5.105968E-5
 9571          11270.     5.106164E-5
 9572          11271.     5.106795E-5
 9573          11272.     5.107426E-5
 9574          11273.     5.108057E-5
 9575          11274.     5.108689E-5
 9576          11275.     5.109320E-5
 9577          11276.     5.109953E-5
 9578          11277.     5.110585E-5
 9579          11278.     5.111215E-5
 9580          11279.     5.111847E-5
 9581          11280.     5.112480E-5
 9582          11281.     5.112675E-5
 9583          11282.     5.112867E-5
 9584          11283.     5.113063E-5
 9585          11284.     5.113257E-5
 9586          11285.     5.113451E-5
 9587          11286.     5.113645E-5
 9588          11287.     5.113840E-5
 9589          11288.     5.114033E-5
 9590          11289.     5.114229E-5
 9591          11290.     5.114423E-5
 9592          11291.     5.114618E-5
 9593          11292.     5.114813E-5
 9594          11293.     5.115006E-5
 9595          11294.     5.115201E-5
 9596          11295.     5.115396E-5
 9597          11296.     5.115590E-5
 9598          11297.     5.115785E-5
 9599          11298.     5.115979E-5
 9600          11299.     5.116173E-5
 9601          11300.     5.116369E-5
 9602          11301.     5.116562E-5
 9603          11302.     5.116756E-5
 9604          11303.     5.116952E-5
 9605          11304.     5.117146E-5
 9606          11305.     5.117340E-5
 9607          11306.     5.117533E-5
 9608          11307.     5.117727E-5
 9609          11308.     5.117922E-5
 9610          11309.     5.118118E-5
 9611          11310.     5.118312E-5
 9612          11311.     5.118507E-5
 9613          11312.     5.118703E-5
 9614          11313.     5.118897E-5
 9615          11314.     5.119091E-5
 9616          11315.     5.119286E-5
 9617          11316.     5.119481E-5
 9618          11317.     5.119677E-5
 9619          11318.     5.119871E-5
 9620          11319.     5.120065E-5
 9621          11320.     5.120261E-5
 9622          11321.     5.120455E-5
 9623          11322.     5.120647E-5
 9624          11323.     5.120843E-5
 9625          11324.     5.121037E-5
 9626          11325.     5.121233E-5
 9627          11326.     5.121426E-5
 9628          11327.     5.121621E-5
 9629          11328.     5.121816E-5
 9630          11329.     5.122011E-5
 9631          11330.     5.122202E-5
 9632          11331.     5.122837E-5
 9633          11332.     5.123470E-5
 9634          11333.     5.124103E-5
 9635          11334.     5.124736E-5
 9636          11335.     5.125369E-5
 9637          11336.     5.126002E-5
 9638          11337.     5.126636E-5
 9639          11338.     5.127268E-5
 9640          11339.     5.127901E-5
 9641          11340.     5.128535E-5
 9642          11341.     5.128730E-5
 9643          11342.     5.128925E-5
 9644          11343.     5.129120E-5
 9645          11344.     5.129315E-5
 9646          11345.     5.129510E-5
 9647          11346.     5.129705E-5
 9648          11347.     5.129899E-5
 9649          11348.     5.130094E-5
 9650          11349.     5.130290E-5
 9651          11350.     5.130483E-5
 9652          11351.     5.130680E-5
 9653          11352.     5.130873E-5
 9654          11353.     5.131068E-5
 9655          11354.     5.131262E-5
 9656          11355.     5.131457E-5
 9657          11356.     5.131653E-5
 9658          11357.     5.131848E-5
 9659          11358.     5.132043E-5
 9660          11359.     5.132239E-5
 9661          11360.     5.132433E-5
 9662          11361.     5.132628E-5
 9663          11362.     5.132822E-5
 9664          11363.     5.133019E-5
 9665          11364.     5.133212E-5
 9666          11365.     5.133407E-5
 9667          11366.     5.133602E-5
 9668          11367.     5.133799E-5
 9669          11368.     5.133994E-5
 9670          11369.     5.134189E-5
 9671          11370.     5.134384E-5
 9672          11371.     5.134579E-5
 9673          11372.     5.134774E-5
 9674          11373.     5.134969E-5
 9675          11374.     5.135162E-5
 9676          11375.     5.135357E-5
 9677          11376.     5.135552E-5
 9678          11377.     5.135749E-5
 9679          11378.     5.135942E-5
 9680          11379.     5.136138E-5
 9681          11380.     5.136331E-5
 9682          11381.     5.136966E-5
 9683          11382.     5.137601E-5
 9684          11383.     5.138237E-5
 9685          11384.     5.138871E-5
 9686          11385.     5.139504E-5
 9687          11386.     5.140139E-5
 9688          11387.     5.140772E-5
 9689          11388.     5.141407E-5
 9690          11389.     5.142041E-5
 9691          11390.     5.142676E-5
 9692          11391.     5.142872E-5
 9693          11392.     5.143065E-5
 9694          11393.     5.143261E-5
 9695          11394.     5.143459E-5
 9696          11395.     5.143652E-5
 9697          11396.     5.143848E-5
 9698          11397.     5.144044E-5
 9699          11398.     5.144239E-5
 9700          11399.     5.144435E-5
 9701          11400.     5.144629E-5
 9702          11401.     5.144861E-5
 9703          11402.     5.145094E-5
 9704          11403.     5.145327E-5
 9705          11404.     5.145559E-5
 9706          11405.     5.145792E-5
 9707          11406.     5.146025E-5
 9708          11407.     5.146258E-5
 9709          11408.     5.146491E-5
 9710          11409.     5.146724E-5
 9711          11410.     5.146957E-5
 9712          11411.     5.147190E-5
 9713          11412.     5.147421E-5
 9714          11413.     5.147653E-5
 9715          11414.     5.147887E-5
 9716          11415.     5.148119E-5
 9717          11416.     5.148352E-5
 9718          11417.     5.148585E-5
 9719          11418.     5.148819E-5
 9720          11419.     5.149051E-5
 9721          11420.     5.149283E-5
 9722          11421.     5.149516E-5
 9723          11422.     5.149749E-5
 9724          11423.     5.149983E-5
 9725          11424.     5.150216E-5
 9726          11425.     5.150448E-5
 9727          11426.     5.150681E-5
 9728          11427.     5.150913E-5
 9729          11428.     5.151146E-5
 9730          11429.     5.151379E-5
 9731          11430.     5.151613E-5
 9732          11431.     5.151845E-5
 9733          11432.     5.152078E-5
 9734          11433.     5.152311E-5
 9735          11434.     5.152545E-5
 9736          11435.     5.152777E-5
 9737          11436.     5.153010E-5
 9738          11437.     5.153243E-5
 9739          11438.     5.153477E-5
 9740          11439.     5.153709E-5
 9741          11440.     5.153942E-5
 9742          11441.     5.154614E-5
 9743          11442.     5.155288E-5
 9744          11443.     5.155961E-5
 9745          11444.     5.156634E-5
 9746          11445.     5.157308E-5
 9747          11446.     5.157982E-5
 9748          11447.     5.158655E-5
 9749          11448.     5.159328E-5
 9750          11449.     5.160001E-5
 9751          11450.     5.160675E-5
 9752          11451.     5.160908E-5
 9753          11452.     5.161141E-5
 9754          11453.     5.161376E-5
 9755          11454.     5.161608E-5
 9756          11455.     5.161841E-5
 9757          11456.     5.162075E-5
 9758          11457.     5.162308E-5
 9759          11458.     5.162542E-5
 9760          11459.     5.162774E-5
 9761          11460.     5.163008E-5
 9762          11461.     5.163241E-5
 9763          11462.     5.163475E-5
 9764          11463.     5.163709E-5
 9765          11464.     5.163941E-5
 9766          11465.     5.164174E-5
 9767          11466.     5.164407E-5
 9768          11467.     5.164642E-5
 9769          11468.     5.164875E-5
 9770          11469.     5.165108E-5
 9771          11470.     5.165341E-5
 9772          11471.     5.165574E-5
 9773          11472.     5.165808E-5
 9774          11473.     5.166042E-5
 9775          11474.     5.166274E-5
 9776          11475.     5.166509E-5
 9777          11476.     5.166742E-5
 9778          11477.     5.166975E-5
 9779          11478.     5.167209E-5
 9780          11479.     5.167441E-5
 9781          11480.     5.167676E-5
 9782          11481.     5.167910E-5
 9783          11482.     5.168142E-5
 9784          11483.     5.168378E-5
 9785          11484.     5.168610E-5
 9786          11485.     5.168844E-5
 9787          11486.     5.169076E-5
 9788          11487.     5.169310E-5
 9789          11488.     5.169545E-5
 9790          11489.     5.169777E-5
 9791          11490.     5.170010E-5
 9792          11491.     5.170685E-5
 9793          11492.     5.171361E-5
 9794          11493.     5.172035E-5
 9795          11494.     5.172709E-5
 9796          11495.     5.173385E-5
 9797          11496.     5.174059E-5
 9798          11497.     5.174735E-5
 9799          11498.     5.175409E-5
 9800          11499.     5.176084E-5
 9801          11500.     5.176759E-5
 9802          11501.     5.176966E-5
 9803          11502.     5.177172E-5
 9804          11503.     5.177378E-5
 9805          11504.     5.177583E-5
 9806          11505.     5.177790E-5
 9807          11506.     5.177997E-5
 9808          11507.     5.178202E-5
 9809          11508.     5.178409E-5
 9810          11509.     5.178616E-5
 9811          11510.     5.178823E-5
 9812          11511.     5.179029E-5
 9813          11512.     5.179235E-5
 9814          11513.     5.179442E-5
 9815          11514.     5.179649E-5
 9816          11515.     5.179855E-5
 9817          11516.     5.180062E-5
 9818          11517.     5.180270E-5
 9819          11518.     5.180476E-5
 9820          11519.     5.180681E-5
 9821          11520.     5.180889E-5
 9822          11521.     5.181094E-5
 9823          11522.     5.181301E-5
 9824          11523.     5.181506E-5
 9825          11524.     5.181714E-5
 9826          11525.     5.181919E-5
 9827          11526.     5.182126E-5
 9828          11527.     5.182332E-5
 9829          11528.     5.182539E-5
 9830          11529.     5.182743E-5
 9831          11530.     5.182950E-5
 9832          11531.     5.183157E-5
 9833          11532.     5.183363E-5
 9834          11533.     5.183571E-5
 9835          11534.     5.183779E-5
 9836          11535.     5.183982E-5
 9837          11536.     5.184191E-5
 9838          11537.     5.184397E-5
 9839          11538.     5.184604E-5
 9840          11539.     5.184812E-5
 9841          11540.     5.185018E-5
 9842          11541.     5.185666E-5
 9843          11542.     5.186317E-5
 9844          11543.     5.186964E-5
 9845          11544.     5.187613E-5
 9846          11545.     5.188263E-5
 9847          11546.     5.188911E-5
 9848          11547.     5.189557E-5
 9849          11548.     5.190207E-5
 9850          11549.     5.190856E-5
 9851          11550.     5.191505E-5
 9852          11551.     5.191712E-5
 9853          11552.     5.191917E-5
 9854          11553.     5.192124E-5
 9855          11554.     5.192331E-5
 9856          11555.     5.192536E-5
 9857          11556.     5.192744E-5
 9858          11557.     5.192951E-5
 9859          11558.     5.193158E-5
 9860          11559.     5.193367E-5
 9861          11560.     5.193573E-5
 9862          11561.     5.193779E-5
 9863          11562.     5.193986E-5
 9864          11563.     5.194194E-5
 9865          11564.     5.194400E-5
 9866          11565.     5.194605E-5
 9867          11566.     5.194814E-5
 9868          11567.     5.195020E-5
 9869          11568.     5.195228E-5
 9870          11569.     5.195436E-5
 9871          11570.     5.195642E-5
 9872          11571.     5.195849E-5
 9873          11572.     5.196056E-5
 9874          11573.     5.196262E-5
 9875          11574.     5.196468E-5
 9876          11575.     5.196676E-5
 9877          11576.     5.196882E-5
 9878          11577.     5.197088E-5
 9879          11578.     5.197296E-5
 9880          11579.     5.197502E-5
 9881          11580.     5.197708E-5
 9882          11581.     5.197916E-5
 9883          11582.     5.198123E-5
 9884          11583.     5.198331E-5
 9885          11584.     5.198537E-5
 9886          11585.     5.198745E-5
 9887          11586.     5.198951E-5
 9888          11587.     5.199157E-5
 9889          11588.     5.199365E-5
 9890          11589.     5.199572E-5
 9891          11590.     5.199779E-5
 9892          11591.     5.200428E-5
 9893          11592.     5.201079E-5
 9894          11593.     5.201727E-5
 9895          11594.     5.202380E-5
 9896          11595.     5.203030E-5
 9897          11596.     5.203679E-5
 9898          11597.     5.204330E-5
 9899          11598.     5.204980E-5
 9900          11599.     5.205630E-5
 9901          11600.     5.206280E-5
 9902          11601.     5.206490E-5
 9903          11602.     5.206700E-5
 9904          11603.     5.206911E-5
 9905          11604.     5.207121E-5
 9906          11605.     5.207330E-5
 9907          11606.     5.207542E-5
 9908          11607.     5.207753E-5
 9909          11608.     5.207962E-5
 9910          11609.     5.208173E-5
 9911          11610.     5.208384E-5
 9912          11611.     5.208595E-5
 9913          11612.     5.208804E-5
 9914          11613.     5.209017E-5
 9915          11614.     5.209225E-5
 9916          11615.     5.209436E-5
 9917          11616.     5.209646E-5
 9918          11617.     5.209857E-5
 9919          11618.     5.210067E-5
 9920          11619.     5.210278E-5
 9921          11620.     5.210489E-5
 9922          11621.     5.210699E-5
 9923          11622.     5.210910E-5
 9924          11623.     5.211121E-5
 9925          11624.     5.211331E-5
 9926          11625.     5.211541E-5
 9927          11626.     5.211751E-5
 9928          11627.     5.211963E-5
 9929          11628.     5.212171E-5
 9930          11629.     5.212382E-5
 9931          11630.     5.212594E-5
 9932          11631.     5.213248E-5
 9933          11632.     5.213901E-5
 9934          11633.     5.214557E-5
 9935          11634.     5.215211E-5
 9936          11635.     5.215864E-5
 9937          11636.     5.216520E-5
 9938          11637.     5.217174E-5
 9939          11638.     5.217827E-5
 9940          11639.     5.218481E-5
 9941          11640.     5.219136E-5
 9942          11641.     5.219348E-5
 9943          11642.     5.219557E-5
 9944          11643.     5.219769E-5
 9945          11644.     5.219980E-5
 9946          11645.     5.220191E-5
 9947          11646.     5.220401E-5
 9948          11647.     5.220614E-5
 9949          11648.     5.220823E-5
 9950          11649.     5.221035E-5
 9951          11650.     5.221246E-5
 9952          11651.     5.221455E-5
 9953          11652.     5.221667E-5
 9954          11653.     5.221878E-5
 9955          11654.     5.222088E-5
 9956          11655.     5.222299E-5
 9957          11656.     5.222510E-5
 9958          11657.     5.222721E-5
 9959          11658.     5.222931E-5
 9960          11659.     5.223142E-5
 9961          11660.     5.223353E-5
 9962          11661.     5.223564E-5
 9963          11662.     5.223776E-5
 9964          11663.     5.223985E-5
 9965          11664.     5.224197E-5
 9966          11665.     5.224409E-5
 9967          11666.     5.224618E-5
 9968          11667.     5.224828E-5
 9969          11668.     5.225040E-5
 9970          11669.     5.225250E-5
 9971          11670.     5.225461E-5
 9972          11671.     5.225673E-5
 9973          11672.     5.225885E-5
 9974          11673.     5.226096E-5
 9975          11674.     5.226306E-5
 9976          11675.     5.226516E-5
 9977          11676.     5.226729E-5
 9978          11677.     5.226937E-5
 9979          11678.     5.227148E-5
 9980          11679.     5.227359E-5
 9981          11680.     5.227573E-5
 9982          11681.     5.228227E-5
 9983          11682.     5.228884E-5
 9984          11683.     5.229539E-5
 9985          11684.     5.230194E-5
 9986          11685.     5.230850E-5
 9987          11686.     5.231506E-5
 9988          11687.     5.232161E-5
 9989          11688.     5.232817E-5
 9990          11689.     5.233473E-5
 9991          11690.     5.234129E-5
 9992          11691.     5.234339E-5
 9993          11692.     5.234551E-5
 9994          11693.     5.234762E-5
 9995          11694.     5.234974E-5
 9996          11695.     5.235185E-5
 9997          11696.     5.235396E-5
 9998          11697.     5.235607E-5
 9999          11698.     5.235818E-5
10000          11699.     5.236029E-5
10001          11700.     5.236241E-5
10002          11701.     5.236452E-5
10003          11702.     5.236664E-5
10004          11703.     5.236875E-5
10005          11704.     5.237085E-5
10006          11705.     5.237298E-5
10007          11706.     5.237507E-5
10008          11707.     5.237719E-5
10009          11708.     5.237930E-5
10010          11709.     5.238140E-5
10011          11710.     5.238354E-5
10012          11711.     5.238564E-5
10013          11712.     5.238776E-5
10014          11713.     5.238987E-5
10015          11714.     5.239200E-5
10016          11715.     5.239411E-5
10017          11716.     5.239623E-5
10018          11717.     5.239833E-5
10019          11718.     5.240046E-5
10020          11719.     5.240257E-5
10021          11720.     5.240469E-5
10022          11721.     5.241125E-5
10023          11722.     5.241779E-5
10024          11723.     5.242437E-5
10025          11724.     5.243094E-5
10026          11725.     5.243751E-5
10027          11726.     5.244408E-5
10028          11727.     5.245064E-5
10029          11728.     5.245718E-5
10030          11729.     5.246379E-5
10031          11730.     5.247033E-5
10032          11731.     5.247246E-5
10033          11732.     5.247456E-5
10034          11733.     5.247669E-5
10035          11734.     5.247880E-5
10036          11735.     5.248092E-5
10037          11736.     5.248305E-5
10038          11737.     5.248517E-5
10039          11738.     5.248728E-5
10040          11739.     5.248939E-5
10041          11740.     5.249150E-5
10042          11741.     5.249363E-5
10043          11742.     5.249576E-5
10044          11743.     5.249788E-5
10045          11744.     5.249999E-5
10046          11745.     5.250210E-5
10047          11746.     5.250421E-5
10048          11747.     5.250634E-5
10049          11748.     5.250845E-5
10050          11749.     5.251056E-5
10051          11750.     5.251267E-5
10052          11751.     5.251479E-5
10053          11752.     5.251690E-5
10054          11753.     5.251901E-5
10055          11754.     5.252113E-5
10056          11755.     5.252324E-5
10057          11756.     5.252535E-5
10058          11757.     5.252747E-5
10059          11758.     5.252961E-5
10060          11759.     5.253174E-5
10061          11760.     5.253386E-5
